id,version_id,content_sha256,title,primary_topic,subtopic,secondary_topics,evidence,reason,review_status,quality_flag,validation_status
1476,1274,5108598e4b3eb53189a2ab2d9a30dc98aac0dae5daa36426e51faf36dae9fe8a,中级/中阶 training plan,力量与稳定性,背部伸肌与肩胛肌群力量（分级待核）,安全防护与健康边界,发展背部背阔肌、斜方肌、三角肌后束的力量。,飞鸟与划船段明确训练背部及肩胛相关肌力，全文兼有竖脊肌与引体练习；中阶标签未隔离其他等级，需核对切分以及划船手臂路线、肌群名称和背伸幅度。,needs_review,专业复核,passed
1477,1275,baa360f485864a0f647284c95202c8c75edfe9b74529ff0fe44763bc95a3538b,高级/高阶 training plan,力量与稳定性,背部伸肌与肩胛肌群力量（分级待核）,安全防护与健康边界,弹力带直腿硬拉动作目的：发展背阔肌、竖脊肌力量。,两头起、硬拉及引体向上以背部伸肌和拉力肌群为核心目标；高阶卡仍含全部等级，需核对切分，并专业复核最大限度后挺和单杠接近肩胛位置的颈后引体要求。,needs_review,专业复核,passed
1478,1276,f49a0ab5dba7d83e9d65f91b8e4907f1b206c5dcd3c738b06e334c5242147356,宾果5.0 篮球入门课 W10 训练计划（高低手运球）,专项运动技能,篮球／高低位运球切换,速度敏捷与反应,至小标志桶处低位运球5次交替进行6个标志桶,重点练习高低手运球并按大小桶切换运球高度后传接投篮；抛球抢跑承担辅助反应训练。,proposed,无,passed
1479,1277,91a665f307208c5e6f9c43e6df46a04333669a8649bd19d55105184e7464939f,宾果5.0 篮球入门课 W11 训练计划（高低手运球接体前变向）,专项运动技能,篮球／高低位运球衔接体前变向,速度敏捷与反应,高低手运球接体前变向，左右手各10次/1分钟,以高低位控球接体前变向为专门练习并在过桩和突破教练防守中应用；敏捷梯与折返跑辅助脚步灵敏。,proposed,无,passed
1480,1278,6186abcc3585a40f597a63d42360e0c467c09ed0924a70dfc2e9978713e093a7,宾果5.0 篮球入门课 W12 训练计划（跳步收球投篮）,专项运动技能,篮球／跳步收球与投篮衔接,速度敏捷与反应;基础动作与身体控制,最后快速运球变向绕桩至篮筐位置跳步停球投篮,重点动作及组合终点均要求跳步收球投篮；踏板跳服务手脚协调且口令抢桶提供反应训练。,proposed,无,passed
1481,1279,5e47f2c3c0dc73e7f17707866daa64c053b6e933dcfbc80980f1cc015ff28aa2,宾果5.0 篮球入门课 W13 训练计划（两步投篮脚步动作）,专项运动技能,篮球／两步投篮脚步与运球衔接,基础动作与身体控制,最后完成一次两步投篮动作,以两步投篮脚步为核心并接续行进间体前变向；敏捷环脚步叠加运球用于协调支持。,proposed,无,passed
1482,1280,1914e2827d17cf3c1300af83cdab53e8ab59e0efce4808d76b90a015a4c8dff8,宾果5.0 篮球入门课 W14 训练计划（单手低手位投篮动作）,专项运动技能,篮球／单手低手位投篮,力量与稳定性,至篮筐处进行一次低手位投篮,专门反复练习单手低手位出手并接入变向绕桩及运球开合跳；药球上举和支撑蛙跳属于辅助力量环节。,proposed,无,passed
1483,1281,1a8853c52f50f36412bccd5cfa9669241f58b87b13831cc6fd50af6cc007e922,宾果5.0 篮球入门课 W15 训练计划（单手中手位投篮动作）,专项运动技能,篮球／单手中手位投篮,基础动作与身体控制,单手中手位投篮动作，5次/1分钟,重点练习中手位单手投篮并以投篮接篮板启动运球急停变向组合；小锥桶接网球支持手眼协调。,proposed,无,passed
1484,1282,2ff41f58a72177d7700066f79f7d923c7acfc1b8634c91d3f63bdefdccf27741,宾果5.0 篮球入门课 W16 训练计划（单边胯下运球）,专项运动技能,篮球／单边胯下运球,力量与稳定性,单手运球向前推进到指定位置进行一次胯下运球,从胯下拨球进入单边胯下运球再在四个位置重复应用并接传球投篮；跳箱训练承担下肢力量目标。,proposed,无,passed
1485,1283,d04189a330f064a4d182b32b8baf0f5c4a1d9765cd133b800fe71afedba9862d,宾果5.0 篮球入门课 W17 训练计划（连续胯下运球）,专项运动技能,篮球／连续胯下变向运球,耐力与体适能,单手运球至指定位置进行3次胯下变向运球,由单边胯下复习推进到连续胯下运球并在多个点位连做后接三步投篮；分组yoyo跑为辅助心肺耐力训练。,proposed,无,passed
1486,1284,8a2b5405ad76b09594c1710da2e882cf864d6a391d4991bab7a9222d89dd7a3d,宾果5.0 篮球入门课 W18 训练计划（行进间胯下运球）,专项运动技能,篮球／行进间胯下运球,速度敏捷与反应;基础动作与身体控制,进行6次行进间胯下变向运球,原地胯下球性练习后沿路径训练移动胯下变向并衔接投篮；左右移动接球和运球击飞盘支持协调反应。,proposed,无,passed
1487,1285,e02184e7f27d665d4c56350319a04b105aab1676baa6b03a2435f2327e1b86ff,宾果5.0 篮球入门课 W19 训练计划（胯下运球衔接投篮）,专项运动技能,篮球／胯下运球衔接投篮,力量与稳定性,最后至篮筐处进行一次胯下运球接投篮,重点将胯下运球与投篮连成动作并在双人传球和运球拾物后应用；抛球越绳用于上肢力量辅助。,proposed,无,passed
1488,1286,5443bd699f9e29baeda8e7d34f1c7078c9ce71a15fe9c24bc2c03edda8e06d7f,宾果5.0 篮球入门课 W1 训练计划（双手拍球）,专项运动技能,篮球／双手拍球入门,力量与稳定性,行进间双手拍球：10米/20秒,从拍打与回弹接球建立球性再练定点及行进间双手拍球；药球胸前推击和侧向爬行补充上肢力量。,proposed,无,passed
1489,1287,df73bf4dfd10c452282d75e8ea254a67204573f0940dc7bdd8e012e6dcda18b5,宾果5.0 篮球入门课 W20 训练计划（传接球投篮）,专项运动技能,篮球／移动传接球衔接投篮,基础动作与身体控制;同伴互动与社会性,两两学员出发，相互位移传到球至篮筐处进行一次投篮,重点及双人循环均围绕移动传接后投篮；BOSU接传球明确服务平衡素质且布袋传球要求同伴配合。,proposed,无,passed
1490,1288,1d1d276b9bb6bb9a939e53450be94e1afa501ce277b39e5c05fc6ef50143cae6,宾果5.0 篮球入门课 W21 训练计划（过顶传球）,专项运动技能,篮球／过顶传球与跑动接球,速度敏捷与反应;基础动作与身体控制;认知注意与执行功能,随即快速跑动过程中接住教练传球衔接三步投篮,过顶传球专练后串联跑动接球和三步投篮；踏板传球支持协调且按颜色顺序找桶增加规则记忆要求。,proposed,无,passed
1491,1289,51a161cb093ad7be34bae6085660a4fec6d2eaa30c0b4345fb3a935df6c5bff5,宾果5.0 篮球入门课 W22 训练计划（三步投篮）,专项运动技能,篮球／三步投篮,速度敏捷与反应,快速运用体前变向绕过6个椎桶随后进行一次三步投篮,三步投篮既是专项重复练习又是绕桶运球后的终结动作；八字绕桩后看抛球加速抢球辅助灵敏反应。,proposed,无,passed
1492,1290,0b2c1a2dc5839834cc44c3e852ecfec2222f45cf888d3b0844df74755e043f99,宾果5.0 篮球入门课 W23 训练计划（行进间运球接三步投篮）,专项运动技能,篮球／行进间运球衔接三步投篮,力量与稳定性,直线运球推进接三步投篮,教学聚焦推进运球向三步投篮的连续转换并设置障碍变向前序动作；墙球推墙承担上肢爆发力辅助目标。,proposed,无,passed
1493,1291,64bd2a809cf1a8108473cfb7d3a2b963a6f090a5259c232ad44f06b2bc0194b7,宾果5.0 篮球入门课 W24 训练计划（跳步停球）,专项运动技能,篮球／跳步停球与投篮配合,速度敏捷与反应;基础动作与身体控制,持球学员跳步停球后投篮，无球学员接篮板球,跳步停球为专项重点并嵌入双人传球投篮接篮板流程；敏捷梯同时传接球用于协调敏捷支持。,proposed,无,passed
1494,1292,388fc2267c950714a7f055929f77532b4384cb61c9e3829290d8d652e1a40d5b,宾果5.0 篮球入门课 W25 训练计划（胯下变向运球）,专项运动技能,篮球／口令触发胯下变向运球,速度敏捷与反应,听见教练口令后立即进行胯下运球变向,从体前运球准备按口令切入胯下变向再投篮形成教学主线；接放标志杆辅助反应且曲棍球棒运球属于游戏环节。,proposed,无,passed
1495,1293,f43c3ce789056d83cc8d14e5a588ba03cd7445c576304832d11ca8edc4661bc1,宾果5.0 篮球入门课 W26 训练计划（跳步接球）,专项运动技能,篮球／跳步接球与变向衔接,力量与稳定性;同伴互动与社会性,跳步接住教练传来的球后一次体前衔接一次胯下运球6轮,重点是跳步接住来球后衔接体前及胯下运球；推药球砸墙球补充力量且背对背夹球接力练习合作。,proposed,无,passed
1496,1294,514877c57e4d3033cc776352fa4e3d50c571304108f1f0473b9c96be962360c3,宾果5.0 篮球入门课 W27 训练计划（体前双变向）,专项运动技能,篮球／体前双变向运球,速度敏捷与反应,于大椎桶前进行体前双变向运球4趟,重点练习双变向并在搬桶后的指定位置反复完成再接跳步投篮；阻力高抬腿后加速跑支持速度素质。,proposed,无,passed
1497,1295,3ac0e94fc872a6ed1b68048d1c2fdb11f95218d8352f9e9a70568a357d4e9abc,宾果5.0 篮球入门课 W28 训练计划（运球接单手传球）,专项运动技能,篮球／运球衔接单手推传球,速度敏捷与反应;力量与稳定性,将球单手推传给教练，随后快速绕桩跑接教练传球,主线为运球后单手推传并跑动接回球投篮；敏捷环接跳箱和Z字跑训练敏捷爆发且小推车仅用于游戏。,proposed,无,passed
1498,1296,c969ef12f560e105584d3850945a5971d1e15ec9cae6f58f953675b2a4bda850,宾果5.0 篮球入门课 W29 训练计划（行进间接地滚球）,专项运动技能,篮球／行进间接地滚球,速度敏捷与反应,加速跑接教练抛滚出的篮球后胯下变向绕过6个椎桶,专项练习跑动接滚地来球并衔接胯下绕桩投篮；听哨八字跑及侧向三步后的加速训练为速度灵敏辅助。,proposed,无,passed
1499,1297,0171af64d072abca5f049f0349c0ca65f9de17379db8e9d99ec91e7013035251,宾果5.0 篮球入门课 W2 训练计划（单手拍球）,专项运动技能,篮球／单手拍球与移动控球,力量与稳定性;速度敏捷与反应,单手拍球，左右手各10次/1分钟,由双手拍球复习进入左右手单手拍球再用绕桩拾物和对抗运球巩固控球；连续栏架跳抢球补充下肢力量及反应。,proposed,无,passed
1500,1298,00e67b17ffadc8b1acfdd6f069768d6e1a985262e93f184ed81ae3257be33ed5,宾果5.0 篮球入门课 W30 训练计划（半转身变向）,专项运动技能,篮球／半转身变向运球,速度敏捷与反应;力量与稳定性,运球至椎桶处进行半转身变向6个椎桶后跳步收球投篮,半转身变向专练后逐桶应用并接跳步收球投篮；跳箱落地接栏架跳和侧滑步用于灵敏爆发支持。,proposed,无,passed
1501,1299,91ba47cb44e628199c6cb51232c3be6c7d035890976e7b8aff336e5f82c32932,宾果5.0 篮球入门课 W31 训练计划（胸前传导球（直传、击地传））,专项运动技能,篮球／胸前直传与击地传球,速度敏捷与反应,重点训练动作：胸前传导球（直传、击地传）,分组练习两种胸前传球并以三次传接球启动变向运球组合；口令反应跑为辅助且心理品格列项仅表达培养目标。,proposed,无,passed
1502,1300,544206282e1aaba0a3a8b3e4f933fb2525623decc753827ce62a2a5eb59c0f6e,宾果5.0 篮球入门课 W32 训练计划（体前变向运球衔接半转身）,专项运动技能,篮球／体前变向衔接半转身,速度敏捷与反应,然后进行体前变向运球衔接半转身练习,重点将体前变向和半转身连贯完成并接投篮；敏捷环绕桩跨栏及加速跑支持速度敏捷且运球投沙包用于控球巩固。,proposed,无,passed
1503,1301,57b2581c3881156cad425e3d977d7e23270e29f61c2ac7c3aace483ab3d7f73b,宾果5.0 篮球入门课 W33 训练计划（接球三步投篮）,专项运动技能,篮球·接球三步投篮,速度敏捷与反应,加速跑接教练传球三步投篮,传球后跑动接球上篮贯穿重点与组合训练。,proposed,字段错位待核对,passed
1504,1302,d58a1df2a7085564fd3747afcf4fe5782837d981a57069ce0ae9148165e057e8,宾果5.0 篮球入门课 W34 训练计划（中手位单手投篮）,专项运动技能,篮球·中手位单手投篮,力量与稳定性,重点动作：中手位单手投篮,定位投篮与运球拾物后投篮为核心学习任务；三点支撑辅助核心训练。,proposed,字段错位待核对,passed
1505,1303,6bc5c33f9b0587a0cae786f812906f77bc7bfa6eed74a4f6e280b48edc3e2d91,宾果5.0 篮球入门课 W35 训练计划（中手位单手投篮）,专项运动技能,篮球·中手位单手投篮,速度敏捷与反应,运球推进至篮筐位置进行一次篮球投射,投篮重点训练结合跳步接球推进；追捕活动补充反应速度。,proposed,字段错位待核对,passed
1506,1304,cece0e449c7457e1a1c386c806be109497ac36fc80bad9c7df4eea997c31e367,宾果5.0 篮球入门课 W36 训练计划（高手位单手投篮）,专项运动技能,篮球·高手位单手投篮,力量与稳定性,最后复习高手位单手篮球投射,变向运球后完成高手位投篮为主线；跨跳用于下肢爆发。,proposed,字段错位待核对,passed
1507,1305,d6153e0ab273852bc773a676f024ba4ea3d8aea32952e476c020e9a731d98816,宾果5.0 篮球入门课 W3 训练计划（行进间单手运球）,专项运动技能,篮球·行进间单手运球,基础动作与身体控制,单手运球加速跑：10米/5秒,持续运球下完成信号停走与拾物绕桩以发展移动控球。,proposed,字段错位待核对,passed
1508,1306,0382fd52a92d6f1647da100a11c4b4296a785a1dcf1ee767bddd9efacd860350,宾果5.0 篮球入门课 W4 训练计划（交换手运球）,专项运动技能,篮球·交换手运球,力量与稳定性,行进间完成交换手运球绕桩,换手控球结合绕桩传接练习为教学主线；蹲跳为体能辅助。,proposed,字段错位待核对,passed
1509,1307,31ee223d4b983ef90c684258453546334f8672fbe36f186fdf7df24e309bb533,宾果5.0 篮球入门课 W5 训练计划（传接球）,专项运动技能,篮球·传接球与传球准确性,力量与稳定性,原地与教练进行三次传接球后运球绕桩,传接球练习及障碍后定位传球服务篮球传球能力。,proposed,字段错位待核对,passed
1510,1308,b4c2ee0fd8a1405ddc43d7556844a3ce7851e83dc41dd023ba7fd2603fd3e86d,宾果5.0 篮球入门课 W6 训练计划（原地体前变向运球）,专项运动技能,篮球·体前变向运球,基础动作与身体控制,需要通过体前变向运球穿过教练防守,从原地变向到绕桩和突破防守形成专项控球进阶。,proposed,字段错位待核对,passed
1511,1309,9d503760ad7159febc78944f84f67149cc4609f5c4a5ed061347af6b5c75ebff,宾果5.0 篮球入门课 W7 训练计划（体前变向运球基础移动脚步）,专项运动技能,篮球·变向运球与移动脚步,力量与稳定性,连续进行行进间体前变向运球脚步动作6次,重点把变向控球和步伐结合；仰卧起坐传球补充核心力量。,proposed,字段错位待核对,passed
1512,1310,21c55bf3675441b340f2f1f7a171b052aad7208fac7a9bf9a1f0cbb2a75a45e7,宾果5.0 篮球入门课 W8 训练计划（体前双手投篮）,专项运动技能,篮球·体前双手投篮,力量与稳定性,最后于小篮筐前进行一次双手胸前投篮,运球组合最终衔接双手投篮；药球推接为上肢辅助。,proposed,字段错位待核对,passed
1513,1311,88715605480d032b5542effaa3192f4ee349bc680f74886700b731a5e5ce21c9,宾果5.0 篮球入门课 W9 训练计划（运球收球投篮）,专项运动技能,篮球·运球收球投篮,基础动作与身体控制,最后直线运球停球接投篮动作,在移动和传接情境练习收球投篮衔接是主要目标。,proposed,字段错位待核对,passed
1514,1312,37250b3c47d17e63b7f6b046af3961377b32ed3723a8f82a2af9b3f1ddde9309,宾果5.0 篮球基础课 W10 训练计划（运球侧步停球）,专项运动技能,篮球·侧步停球,力量与稳定性,指定位置进行一次侧步停球,急停变向推进后侧步停球构成控球脚步专项训练。,proposed,字段错位待核对,passed
1515,1313,ceb683c7069b562ab830c0d0be3f9e51675777e326361cc051731e52b7a11246,宾果5.0 篮球基础课 W11 训练计划（运球侧步投篮）,专项运动技能,篮球·侧步投篮,速度敏捷与反应,进行一次运球侧步投篮,顺步绕桩接侧步投篮是重点；折返跨栏补充灵敏性。,proposed,字段错位待核对,passed
1516,1314,081d39606739d5df83148f0b29db1af2e38ba4e60a23a8acf05de63a43f53978,宾果5.0 篮球基础课 W12 训练计划（运球后撤步停球）,专项运动技能,篮球·后撤步停球,速度敏捷与反应,指定位置练习4次后撤步停球,绕桩变向后反复后撤停球；颜色接球任务属于辅助反应训练。,proposed,字段错位待核对,passed
1517,1315,5f5a069e85d94bf28682477d9cf67499c20a60220776cbfe14ef68ccacf873cb,宾果5.0 篮球基础课 W13 训练计划（运球后撤步投篮）,专项运动技能,篮球·后撤步投篮,速度敏捷与反应,完成一次运球后撤步投篮,多次变向后以后撤投篮结束组合训练，主目标明确。,proposed,字段错位待核对,passed
1518,1316,ee7f8f9e902af981a51e0142224afc41bea8fb2caacd5e5c8f8a536942e01c8e,宾果5.0 篮球基础课 W14 训练计划（移动接球投篮）,专项运动技能,篮球·移动接球投篮,力量与稳定性,快速侧步绕桩随后接球投篮,传球后无球移动再接球出手是主体；墙球训练辅助爆发力。,proposed,字段错位待核对,passed
1519,1317,a5fed04ff6abe53e23bafbca078ad35f36d7670daf66a9a990615db00017be57,宾果5.0 篮球基础课 W15 训练计划（移动接球投篮）,专项运动技能,篮球·移动传接与投篮,速度敏捷与反应,相互传接球至篮筐处进行投篮,双人移动配合通向投篮，虽组合字段错位仍可识别专项目标。,proposed,字段错位待核对,passed
1520,1318,93b10114fc2890ce12f49a8f34e6bc81d66ce7cbc162354fe4dae30fd64d3968,宾果5.0 篮球基础课 W16 训练计划（移动接球投篮）,专项运动技能,篮球·移动接球投篮,基础动作与身体控制,最后向前移动接教练传球进行一次投篮,跑动接球出手为主任务；BOSU传接球体现平衡控制目标。,proposed,字段错位待核对,passed
1521,1319,8f9cc1f4ab4409e214ce3ec287426574f773fba044aa477d1825bda06e8a79be,宾果5.0 篮球基础课 W17 训练计划（移动接球运球一步投篮）,专项运动技能,篮球·移动接球一步投篮,力量与稳定性,跑步状态接球依次运球停步投篮,变向传球后跑动接球衔接一步投篮；爬行抛球为辅助力量。,proposed,字段错位待核对,passed
1522,1320,ab5fde6a36c3ee10f7b55bf363f0eaa61d6369fb7f632fccf76fe652fcf6c0ff,宾果5.0 篮球基础课 W18 训练计划（移动接球运球一步投篮）,专项运动技能,篮球·移动接球一步投篮,基础动作与身体控制,最后接球运球一步投篮,双人传导推进最终完成一步投篮；踏板抛接补充协调训练。,proposed,字段错位待核对,passed
1523,1321,20e3b00eaa295d1106bb266f9edeb373904e654690df9779b980e908dad62966,宾果5.0 篮球基础课 W19 训练计划（运球顺步突破）,专项运动技能,篮球·顺步突破上篮,速度敏捷与反应,顺步突破运球上篮,变向传接后顺步突破上篮构成专项学习链。,proposed,字段错位待核对,passed
1524,1322,27c7181082c4af0e582150d286921c339db0a8cf9dcfa6d3a4442e398676f1cb,宾果5.0 篮球基础课 W1 训练计划（单手V字运球）,专项运动技能,篮球·单手V字运球,速度敏捷与反应;力量与稳定性,单手V字运球小步前进,从定位V字控球到移动跨步运球发展球性；栏架跳为辅助。,proposed,字段错位待核对,passed
1525,1323,0eaeb5b65836e0d26a2db2c0d23f2dd0b6346807086320c26abac8292992bd42,宾果5.0 篮球基础课 W20 训练计划（顺步突破）,专项运动技能,篮球·顺步突破上篮,力量与稳定性,教练面前完成一次顺步突破进行上篮,绕桩后突破防守完成上篮为主线；爬行与开合跳辅助力量。,proposed,字段错位待核对,passed
1526,1324,b83aefee49dc0efa459896caba97003fb431e30a31d25580b18d93e484a834ed,宾果5.0 篮球基础课 W21 训练计划（顺步突破）,专项运动技能,篮球·顺步突破与投篮衔接,力量与稳定性,顺步突破动作后单手运球单手推送跳箱,突破后控球推箱再投篮属于篮球组合；蒙眼随机走动及推箱负荷需专业核定。,proposed,专业复核,passed
1527,1325,a879933604da0f927d7c3dd9f8dea566cf0764458acc40dec1ebc063783ce20b,宾果5.0 篮球基础课 W22 训练计划（交叉步突破）,专项运动技能,篮球·突破步法与上篮,速度敏捷与反应,重点动作：交叉步突破,主目标写交叉步而组合写顺步，暂归突破步法并待确认具体技术。,needs_review,动作口径冲突;字段错位待核对,passed
1528,1326,e5939a5ce092fce69a6fafe04a532f24e89ff7536a6a3d3632314ab0b2929be2,宾果5.0 篮球基础课 W23 训练计划（交叉步突破）,专项运动技能,篮球·交叉步突破上篮,速度敏捷与反应;基础动作与身体控制,交叉步突破过教练身位进行一次上篮,绕桩接传球后交叉突破直接应用于上篮。,proposed,字段错位待核对,passed
1529,1327,a7d76bd4f5cf4befeaf3b6aa0e82d8661197886f1f56618948e130043ef52a13,宾果5.0 篮球基础课 W24 训练计划（交叉步突破）,专项运动技能,篮球·交叉步突破与变向,力量与稳定性,交叉步突破动作过教练身位后运球推进,突破与急停双变向上篮组成主要练习；推药球翻箱为力量辅助。,proposed,字段错位待核对,passed
1530,1328,25e5f79af95c9575b0d35ea8ccd44666792a08d58ab28439b60245cc9ec7dd28,宾果5.0 篮球基础课 W25 训练计划（防守侧滑步）,专项运动技能,篮球·防守侧滑步,力量与稳定性,另一人保持防守姿态进行侧滑步跟随,双人进攻防守配对练习侧滑跟随；卷腹辅助核心训练。,proposed,字段错位及项目数量待核对,passed
1531,1329,78ac8ec281de59e0848e1fd146c86c7e5716d029897cc90f7e4d9a0f1208c80f,宾果5.0 篮球基础课 W26 训练计划（防守交叉步）,专项运动技能,篮球·防守交叉步,耐力与体适能,进行交叉步动作防守跟随,依据进攻者推进练习交叉步防守；循环跳跃服务耐力。,proposed,字段错位及项目数量待核对,passed
1532,1330,5b80f587ead9daf72c7477fcf3073ac56fb5efe8cb68bb2cbafb790341780c0b,宾果5.0 篮球基础课 W27 训练计划（上步防守）,专项运动技能,篮球·上步防守,力量与稳定性,中间学员看谁持球则立即上步防守持球学员,传球情境中追踪持球者上步防守；头部附近掉放墙球接推需核定保护方式。,proposed,专业复核,passed
1533,1331,dc4df751996c58e1f729bb01374eab1139f13275f34f492e525a2acefdb31f51,宾果5.0 篮球基础课 W28 训练计划（原地转身投篮）,专项运动技能,篮球·卡位接球转身投篮,速度敏捷与反应,进攻者卡位接传球后转身投篮,两人攻防中的卡位接球转身出手是核心目标。,proposed,字段错位待核对,passed
1534,1332,62ebee6b412aee30eb58cfe8adaea1fda49499cf7d94220117bfb7246ee91ff0,宾果5.0 篮球基础课 W29 训练计划（原地一次运球转身投篮）,专项运动技能,篮球·一次运球转身投篮,耐力与体适能,篮下卡位接传球后一次运球转身投篮,篮下接球运一次球后转身出手形成明确专项技术链。,proposed,字段错位待核对,passed
1535,1333,c1c7464ce33571ef56735120406bca6549b17ba425872532194ab2f9cfbd4272,宾果5.0 篮球基础课 W2 训练计划（胯下变向）,专项运动技能,篮球·胯下变向运球,基础动作与身体控制;速度敏捷与反应,完成一次胯下变向动作,传接后胯下变向接侧探步强调控球衔接；脚步接球补充协调。,proposed,字段错位待核对,passed
1536,1334,8e85fd42635878f44bab47bb2f1333f35c31037a9f81c7e71cb891a522ed3808,宾果5.0 篮球基础课 W30 训练计划（一步停球投篮）,专项运动技能,篮球·接球一步停球投篮,力量与稳定性,接教练传球一步停球投篮,移动接传球后的停球出手为主要技术；撑球跳为辅助力量。,proposed,字段错位待核对,passed
1537,1335,0ca9d3b9f843049e26bdbc1f3303e87c3567a691a07bc9cb92af3f985be58696,宾果5.0 篮球基础课 W31 训练计划（运球一步停球投篮）,专项运动技能,篮球·对抗中一步停球投篮,速度敏捷与反应;基础动作与身体控制,根据防守人跑位状态进行运球一步停球投篮,根据防守站位选择控球停步出手是应用重点。,proposed,字段错位待核对,passed
1538,1336,8722481ab97dc475edbfec17b4765af9f056db5c6122edd6872fe6843224a187,宾果5.0 篮球基础课 W32 训练计划（未注明）,专项运动技能,篮球·体前与胯下运球组合,基础动作与身体控制,教练随机吹哨立即衔接胯下运球上篮,正文重点及组合均指向变向胯下衔接；头部缺项仍有充分分类依据，失误追加波比跳需复核。,proposed,专业复核,passed
1539,1337,e7566b4b36ec3706ca2b6c8d23adf23f7243c801e58a51a8a2e6d46cd0ce8a50,宾果5.0 篮球基础课 W33 训练计划（体前胯下运球组合）,专项运动技能,篮球·体前与胯下运球组合,力量与稳定性,完成一次体前胯下运球组合后上篮,移动中按哨声组合变向接上篮，跳箱训练辅助爆发。,proposed,字段错位及文字讹误待核对,passed
1540,1338,1892dfcc9b7e93bf9f1d5e1bdbe948bf91e22b5b79a0e9811a0f861d6b9a61e6,宾果5.0 篮球基础课 W34 训练计划（体前变向转身）,专项运动技能,篮球·体前变向转身上篮,力量与稳定性;基础动作与身体控制,保持体前变向运球前进听教练口令衔接转身上篮,主练变向转身到上篮的连接；单脚落地稳定属于体能辅助。,proposed,字段错位待核对,passed
1541,1339,eea857da0ed6e2d942e33c6a51d4f1c32f4036b361a2d3c89c07949325443672,宾果5.0 篮球基础课 W35 训练计划（体前变向转身）,专项运动技能,篮球·体前变向转身上篮,力量与稳定性,立即完成一次体前变向转身动作后上篮,哨声触发变向转身上篮为专项任务；墙球击推补充爆发。,proposed,字段错位待核对,passed
1542,1340,70fcaf5b9e8960a613ca1519b9222821c4ba0ae5ef5a93b9864ce9e3d0269a96,宾果5.0 篮球基础课 W36 训练计划（胯下体前转身变向运球组合）,专项运动技能,篮球·胯下体前转身组合,速度敏捷与反应,完成一次胯下体前转身变向运球组合动作后上篮,连续多种变向接上篮是主线；蒙眼学员随机移动的碰撞保护需复核。,proposed,专业复核,passed
1543,1341,bd02881276d8020f624513def9b67ec34d62c9cc31f1bb885a870fd2a2b3f469,宾果5.0 篮球基础课 W3 训练计划（体前胯下变向）,专项运动技能,篮球·体前胯下变向,力量与稳定性,进行一次体前胯下变向运球后再次推进小椎桶,反复推进与体前胯下变向后接三步投篮是主任务。,proposed,字段错位待核对,passed
1544,1342,c96696a349ddd0c0bcd90e290c9a15117db2c0e0c421216b847bd29bc5116e06,宾果5.0 篮球基础课 W4 训练计划（单手V字运球接体前变向）,专项运动技能,篮球·V字运球接体前变向,速度敏捷与反应,进行一次单手V字运球接体前变向,前进侧移后退中反复组合变向并接传球投篮，专项控球占主导。,proposed,字段错位待核对,passed
1545,1343,3863118cd910d84436d6ca291c28ac50bd9e433b1b1cf83e87e950d70e04bcb3,宾果5.0 篮球基础课 W5 训练计划（单手运球跨步胯下变向）,专项运动技能,篮球·跨步胯下变向,耐力与体适能,进行一次单手运球跨步胯下变向动作后继续推进,推进中跨步胯下变向再急停上篮形成教学主线。,proposed,字段错位待核对,passed
1546,1344,ba65d66ee77b3d33230612837184eb344b82e8838a32d9d5417135e9bff3a98b,宾果5.0 篮球基础课 W6 训练计划（未注明）,专项运动技能,篮球·运球一步投篮,速度敏捷与反应;基础动作与身体控制,先进行运球一步合球动作练习,正文从一步合球练到一步投篮，足以补充标题缺项的分类依据。,proposed,头部缺项及字段错位待核对,passed
1547,1345,f854b76058f6345c86d2c2dfa4bb70a9dc2cf4259bdbbe80d2d0f201a4cabb5d,宾果5.0 篮球基础课 W7 训练计划（运球一步投篮）,专项运动技能,篮球·运球一步投篮,基础动作与身体控制;速度敏捷与反应,最后至篮筐位置完成一次运球一步投篮,急停变向及梯上控球后衔接一步投篮为技术主线。,proposed,字段错位待核对,passed
1548,1346,74b477048ea4c96d0dfe5cdde7e697aa9777596b84d30108ce0effd09dd31a00,宾果5.0 篮球基础课 W8 训练计划（运球一步投篮）,专项运动技能,篮球·防守情境一步投篮,力量与稳定性,根据教练防守状态完成运球一步投篮动作,依据防守完成一步投篮是主要问题；药球推补充上肢力量。,proposed,字段错位待核对,passed
1549,1347,d9bf5f8848f52ec4a00b524659b7a05fe6291ed80ff2af33381bd8bc0eb7ecf2,宾果5.0 篮球基础课 W9 训练计划（体前变向一步停球投篮）,专项运动技能,篮球·体前变向停球投篮,速度敏捷与反应;基础动作与身体控制,完成一次体前变向一步停球投篮后返回起点,手势触发胯下推进后变向停球出手，重点在专项衔接。,proposed,字段错位待核对,passed
1550,1348,dbf744ee3958484d66cb38df120455b3c1a388d2a6a4501e775ceb2191500f6c,宾果5.0 篮球强化课 W10 训练计划（体前胯下背后运球）,专项运动技能,篮球·体前胯下背后运球组合,速度敏捷与反应;力量与稳定性,最后至教练面前完成一次背后变向运球衔接投篮,梯上体前变向与胯下绕桩接背后投篮构成多技术组合。,proposed,字段错位待核对,passed
