id,version_id,content_sha256,title,primary_topic,subtopic,secondary_topics,evidence,reason,review_status,quality_flag,validation_status
1603,1401,cf38119dc0941bfaf121bf0916fa574df9b37e88e52f87f669b489fc24233b3b,6-12岁学龄期感统训练方案（针对学习困难与注意力不集中）,感觉统合,学龄期多感觉整合家庭训练,认知注意与执行功能;家校协同与家庭支持,情绪调节训练（触觉+前庭觉）,方案以多感觉输入支持学龄期学习与协调；年龄分期及显著改善断言需专业核验,proposed,专业复核,passed
1604,1402,12c6d4e5e3a64c7c82eb77560237c67b1c82f47c91cbe7e192ea07cd648fb795,12周循序渐进感统训练计划（从入门到进阶）,感觉统合,触觉前庭本体觉分阶段整合,教学设计与教练方法;家校协同与家庭支持,触觉唤醒（抚触、材质探索、沙水游戏、食物触觉）,三阶段围绕感觉体验和耐受控制递进；跨婴幼儿年龄的旋转倒立安排需安全复核,proposed,专业复核,passed
1605,1403,459c238ebe5fe633d812308b66b4ca2ce538801098be65ea303c5d7b2361b140,21天感统训练打卡计划（每天3个游戏）,感觉统合,多感觉交替与家庭适应训练,家校协同与家庭支持,每天训练覆盖触觉、前庭觉、本体觉、视觉、听觉等不同感觉系统交替进行,每日游戏以不同感觉系统交替为核心；21天养成习惯及脱敏安排需核验,proposed,专业复核,passed
1606,1404,1b063dcf4ae6fc9d22ced6c4334919eb00e5c39672e1bb8e5df33afa19874c85,感统分龄居家训练方案,感觉统合,分龄触觉与前庭启蒙,儿童生长与发育;家校协同与家庭支持,训练重点触觉+前庭觉启蒙,分龄活动明确围绕触觉探索与前庭启蒙；推断时长及婴幼儿刺激剂量需复核,proposed,专业复核,passed
1608,1406,d450da888c3a20fa3a71917ab259ca47940504009a2e008e7c31e31bb64d0be4,春夏秋冬四季感统活动（户外游戏）,感觉统合,户外多感觉探索与触觉适应,家校协同与家庭支持;安全防护与健康边界,孩子对某种触觉刺激明显抗拒时不要强迫,四季游戏明确以自然感官整合及触觉适应为目标；户外效果优越论与健康建议需核验,proposed,专业复核,passed
1613,1411,ed776e3508888c75d7a5b41304a8826859b83e46e7da5ad2be98b0100b6cc06e,儿童青少年生长发育安全与教学提示,儿童生长与发育,生长发育特点与教学适配概要,安全防护与健康边界,原文讨论儿童青少年生长发育特点,唯一可确认的知识主旨是生长发育特点；无具体发育内容暂定并待补文核验,needs_review,专业复核,passed
1621,1419,1f41c29f7fb210db9b719482984058e5714621bc6dc6d1a6f062024a60dbae79,孩子总忍不住乱动时，如何用游戏练自我克制,认知注意与执行功能,停止信号与抑制控制练习,课堂组织与行为支持,让克制本身变成好玩的事,游戏用于练习停走切换和抑制冲动；将乱动统一归因发育及神经强化断言需复核,proposed,专业复核,passed
1636,1434,6ddda331981b93dbbe20bf2ed1fa6dda2493fba3b25f9e7881b0124b330b8e03,孩子在家识字算数很厉害，上课却跟不上怎么办,儿童生长与发育,认知与社会情绪发展不同步,同伴互动与社会性;情绪与心理支持,认知、语言、动作、社会情绪各条线的发展速度可以不同步,核心解释学业优势与课堂适应多线发展；社会情绪只能在同伴互动中发展的限定需复核,proposed,专业复核,passed
1647,1445,2b90b79ca80b295c698bc6921de57d3dc9fcde6116096d35f1015aae1a5dba0b,为什么培养专注力要趁10岁前,认知注意与执行功能,适龄注意启动维持与切换,儿童生长与发育,反复练习注意的启动、维持和切换,直接训练注意系统各环节；十岁窗口及凭乐高表现排除问题的推断需专业复核,proposed,专业复核,passed
1648,1446,9e63eaec75744d7b42679e7b47d01a0c5f6b8ae54dc96b08924c25094de5ee1d,专注力和情绪状态有什么关系,认知注意与执行功能,兴趣与情绪驱动的注意投入,情绪与心理支持;教学设计与教练方法,给游戏装情绪钩子：故事、悬念、倒数、角色,情境激发用于维持任务注意；将专注完全解释为情绪及服从区分绝对化需核验,proposed,专业复核,passed
1656,1454,f2d1b0c13bc15a4b27604432f86d635bdd826728428856a06a0ede8ec3db35e1,如何在训练中安排专注力专项练习,认知注意与执行功能,注意目标时长与抗干扰练习,教学设计与教练方法,每次专项只调一个参数,明确以注意维持和抗干扰参数递进为目标；专项训练广泛迁移及神经适应断言需核验,proposed,专业复核,passed
1657,1455,5fd23e87731d2f619455b87ccaeb3157b49a45a86697131e0eecf9ff59d07ea3,孩子做事差不多就行，如何培养深入思考习惯,认知注意与执行功能,深加工与自我反思习惯,教学设计与教练方法,对新信息做多层次处理,主目标是延长思考并形成反思改进习惯；课堂提问是实施方法,proposed,无,passed
1663,1461,39f7797e48d2538bdbbd1fd9a2001c31aeae35a3dfa61cf231379370711a8a01,跑步真的能帮孩子集中注意力吗,认知注意与执行功能,有氧运动对注意功能的支持,耐力与体适能;教学设计与教练方法,包括抑制干扰、维持专注的能力,跑步作为支持注意与执行功能的方式；放电解释和运动后学习窗口剂量需核验,proposed,专业复核,passed
1665,1463,54e02b6b381354e41649c03026fc2c398406f783dea9ed5f14a12706898c5e4f,中等强度和高强度运动对孩子各有什么好处,耐力与体适能,中高强度配比与恢复安排,教学设计与教练方法;安全防护与健康边界,中等强度主要锻炼心肺耐力与大脑供血系统,正文教授运动强度与课程负荷配比；七成比例和激素收益等处方需专业复核,proposed,专业复核,passed
1667,1465,2f25262528d653f4dd3eab11b3482379ade22cc9b6a290704a0b0d41cb230788,小脑只管平衡吗，它和学习有什么关系,儿童生长与发育,小脑功能与动作学习,基础动作与身体控制;认知注意与执行功能,它的经典职责是动作的协调与校准,主要解释小脑与动作认知发展的联系；动作向学业广泛迁移和练得少归因需专业复核,proposed,专业复核,passed
1669,1467,215e122a14d2665929cd086774871a4b0de73af6af7c76076d4971a07fc30837,神经新生受阻会怎样，这对课堂意味着什么,儿童生长与发育,运动与神经新生机制的教育解释,认知注意与执行功能;教学设计与教练方法,运动促进大脑生成新的神经元与连接,主教学内容为运动神经机制及规律学习；人体神经新生外推和断练流失断言需专业复核,proposed,专业复核,passed
1670,1468,03b57482a537a32a2befcf3c2704513d36ea0609da1bcbff8b2cc94e6a05cae6,运动真的能改变大脑结构吗,儿童生长与发育,神经可塑性与运动经验,认知注意与执行功能;家校协同与家庭支持,大脑的连接会因经验而重塑,核心说明运动与可塑性的关系；行为进步作为脑结构证据及持续变化承诺需专业复核,proposed,专业复核,passed
1679,1477,0d886b5e33c8b44a4e814b4e7f5bc61d6b81e55e9a947ee1eca0482f79d9901c,孩子突然叛逆不听指令，是逆反还是发展信号,儿童生长与发育,自主意识发展与拒绝行为,课堂组织与行为支持,孩子通过拒绝来确认自我边界的存在,主要解释拒绝行为与自主发展的关系；第一叛逆期年龄和行为突变归因需专业复核,proposed,专业复核,passed
1687,1485,7ee13187011b6a2c557bca143031982d19fb44986bd35034b55b0cf683b89d71,孩子说话晚就是贵人语迟吗,儿童生长与发育,语言里程碑与迟语评估转介,体测与观察评估;安全防护与健康边界,课堂观察记录三件套：理解力,核心为语言发育信号与转介路径；年龄红线和不可逆损失及免费评估断言需核验,proposed,专业复核,passed
1697,1495,99dba085b5122470699f6410807dc4c3c6568c53fe956974c81bb8e9cd45cd85,什么是敏感期？错过了怎么办,儿童生长与发育,敏感期与后续学习机会,家校协同与家庭支持,错过敏感期不等于失去发展机会,核心解释发展窗口和持续学习；三岁平衡窗口及所有领域过期效率下降的外推需专业核验,proposed,专业复核,passed
1703,1501,c31af12e77ed4d5c23f73e85722d6af8245fbf68f38108d3df0e0b69d1e5ea24,孩子做一会儿就走开，是注意力有问题吗,认知注意与执行功能,幼儿专注周期与课堂投入,课堂组织与行为支持,短时间、多段落、螺旋式的工作节奏,主旨是按儿童专注周期设计课堂并以总投入观察。,proposed,,passed
1704,1502,415ce4f0a8d16889d09a27b0aa162363005fede26fc02ed80b6f3fbdf12e18b2,孩子总要破坏东西拆玩具，是有破坏倾向吗,认知注意与执行功能,探索性拆解与因果推理,教学设计与教练方法,拆开、看里面、试图装回去,核心在区分探索性拆解和情绪性破坏并提供探索出口。,proposed,,passed
1705,1503,1f28339684ba52ba0cec57207537f6b85ac696d6a951590cbc0d4fa7ebddb7e4,孩子给树干涂红色把天空画绿色，要纠正吗,认知注意与执行功能,想象与创造性表达,教学设计与教练方法,绘画是想象与表达的试验场,主旨是保护幼儿非写实绘画中的表达和创造力。,proposed,专业复核,passed
1719,1517,ae48fd850f1a168e12df6ec5ca705c59c060ab289bb2c61234f110c8d8582d4c,孩子2岁开始说话多但常出错，要纠正吗,儿童生长与发育,语言发展性错误与示范输入,家校协同与家庭支持,正确做法是示范正确形式,主旨是以自然复述支持语言发展并识别转介边界。,proposed,专业复核,passed
1720,1518,aa5ac998bb4013c7e84d6e0217fe0b8f63a799467e2d9a7c2efe10b7e3a66244,孩子发音不准需要纠正吗,儿童生长与发育,幼儿发音发展与转介,家校协同与家庭支持,只有明显滞后于同龄或影响交流时,核心是区分正常发音发展和需要评估的异常。,proposed,专业复核,passed
1722,1520,a1cd8fea1242ab53262b7925acf4346dc57eaa5d42ec7e3306347b0300d048d1,0-3岁宝宝什么都不懂吗,儿童生长与发育,0-3岁互动与早期学习,家校协同与家庭支持,互动即学习,核心是说明日常照料互动对早期发展的作用。,proposed,专业复核,passed
1723,1521,7fa80c7337b182ee0c61dce6e42a06b59d738d8dc217baadebbce55f6e91bcdd,为什么孩子3岁前的事记不住,儿童生长与发育,婴幼儿期遗忘与隐性记忆,家校协同与家庭支持,记不住，不等于没发生过,主旨是解释早期体验如何以隐性方式留存。,proposed,专业复核,passed
1724,1522,c4396dab5e1d8ae56b0ee4854ffbbc58cae2fe126fc43c87d8d545d1daa56f07,为什么说6岁前是人生最重要阶段,儿童生长与发育,关键期与终身可塑性,家校协同与家庭支持,关键期不等于决定期,核心是平衡早期重要性和避免发展焦虑。,proposed,专业复核,passed
1725,1523,977af4a984ca1d81c346b50cca8bd7f20423999c320484c24674549271a99926,童年不好的影响现在纠正还来得及吗,儿童生长与发育,终身可塑性与关系修复,情绪与心理支持,大脑的终身可塑性给出了明确答案,主旨是将修复希望转化为稳定互动并设置转介边界。,proposed,专业复核,passed
1732,1530,667d000f61655f39356092d33c7f044f4d6315ba68687a5fb7aafe96e0229a95,感觉训练对日常生活有什么实际用处,感觉统合,触觉本体觉前庭觉与动作反馈,基础动作与身体控制,触觉、本体觉、前庭觉的精细化,正文明确以感觉输入和迁移到动作质量为主，归入感觉统合。,proposed,专业复核,passed
1746,1544,24f0fbc31c84048ef982aaf3889b868a4b081d6c49cad4ca7d274fbe80a9aa49,孩子把幻想当真说谎了吗,儿童生长与发育,幻想现实区分与发展性澄清,情绪与心理支持,想象与现实的边界还没建立,主旨是保护想象表达并温和建立现实边界。,proposed,专业复核,passed
1757,1555,5c8b82d68057a6c829f8c3f9cbd38799fc71e92577e8c63d740e7bb403a1a676,决定孩子成长的是天赋还是环境,儿童生长与发育,能力可塑性与成长归因,教学设计与教练方法,天赋决定起点，看法决定方向,核心是从天赋标签转向方法和练习归因。,proposed,专业复核,passed
1765,1563,d6b02324b4368f313d13845f8fa7accc2a69e6629bfb9f931aa76c230e501e46,基因决定孩子的发展上限吗,儿童生长与发育,基因环境与能力可塑性,家校协同与家庭支持,基因只是配角，环境才是主角,核心是讨论遗传倾向与环境经验的关系并避免决定论。,proposed,专业复核,passed
1766,1564,1c9ff645e33f63183cc42093d0c6a65c153a5e9799f35446950f89922595cd06,儿童大脑的吸收力有多强,儿童生长与发育,儿童大脑吸收与环境输入,教学设计与教练方法,环境的质量就是大脑的质量,主旨是强调儿童对示范和环境经验的吸收。,proposed,专业复核,passed
1768,1566,b1bf1ab93381992eae3324e288248cb577d07f710d1561a924d2d35cac7c5b14,敏感期错过了还能补吗,儿童生长与发育,敏感期与可弥补性,家校协同与家庭支持,敏感期可以部分弥补,主旨是解释窗口期重要性并避免倒计时焦虑。,proposed,专业复核,passed
1787,1585,d1e49838d6e6b21ab1e54a8fe047f24f5dc6b04c10304ed6812a9d16a67d2dfe,安静练习怎么做：一堂课练专注和自控,认知注意与执行功能,安静练习与自我控制,课堂组织与行为支持,安静从被要求变成被练习,核心是以预备、示范、渐进练习和分享培养专注自控。,proposed,专业复核,passed
1790,1588,847aade02751f862807beb5940604e84a7df169246d87ae9f4546b86a6f886af,蒙眼触摸游戏：练触觉也练勇气,感觉统合,触觉辨别与可控不确定,情绪与心理支持,失去视觉后，触觉被迫承担主要的信息通道,正文明确触觉输入与辨别目标，归入感觉统合。,proposed,专业复核,passed
1791,1589,3f98dab764cbc7a112ec4bb190032ed56d64afbd7cf61172ee9f2c28756f63e6,色彩配对到排序：辨别能力的三级进阶,认知注意与执行功能,配对分类排序进阶,教学设计与教练方法,配对、分类、排序,核心是按认知难度设计辨别能力的逐级练习。,proposed,专业复核,passed
1805,1603,97947c501a1e71da3075c432b19913b78c390712b6e75c9af633aee9c480a985,孩子2岁还不怎么说话，正常吗,儿童生长与发育,语言发展观察与转介,家校协同与家庭支持,语言发展区间很宽,核心是用趋势和个体差异观察语言发展,needs_review,专业复核,passed
1806,1604,a7653f6143c82c7fae8ff1be8db5c75a70c6d98e30a30e3cee5c65d8d6f95272,孩子在家不听话到处乱跑，怎么让他安静,儿童生长与发育,活动量与行为调节,耐力与体适能;家校协同与家庭支持,活动量需要出口,主要解释运动需求与安静行为的关系,needs_review,专业复核,passed
1807,1605,9f60276c1a9b6f39e5fa0ff231ef1b906446dae52a92d1c2b096ab9b78125999,孩子4岁还不会认字，是不是太晚了,儿童生长与发育,读写准备与亲子阅读,家校协同与家庭支持,兴趣先于认字,核心是读写准备和避免过早识字压力,needs_review,专业复核,passed
1809,1607,17188b9db1edca9a3221717728217baa9c6efcbc732c7b26b99b56c2af936334,孩子整天跑来跑去一刻不停，正常吗,儿童生长与发育,活动量与专注调节,认知注意与执行功能;家校协同与家庭支持,看切换、看投入,核心是区分高活动量与持续调节困难,needs_review,专业复核,passed
1812,1610,cf905a988bfe04b38a0a8c47363cdf8a7266b03d9b58de4c62d8f14607bdffe0,重量感觉也能训练吗,感觉统合,本体觉与重量辨别,基础动作与身体控制,重量感觉可以训练,正文明确聚焦本体觉和重量辨别训练,needs_review,专业复核,passed
1813,1611,e5a934d2f2863013864465321719435afd7630a57e4683bc733fb4a24b01001c,嗅觉味觉也能进课堂吗,感觉统合,嗅觉味觉辨别与课堂支持,家校协同与家庭支持,嗅觉味觉也能进课堂,核心是把真实用餐转为嗅味觉辨别和语言活动,needs_review,专业复核,passed
1814,1612,ed795be34eb2ea1ae2b67037fd6ec37ccd294ac8d0102ff75efcf5800a5d5dcb,积木怎么玩出尺寸辨识,认知注意与执行功能,视觉尺寸辨别,基础动作与身体控制,积木是尺寸辨识的好教具,主要训练大小比较、配对和排序,proposed,,passed
1816,1614,d2f27e98d931b28dfb10b88c8e9ab70d3236bc7dc2e14da50d114cc2f3f7a756,数字概念怎么从游戏里长出来,认知注意与执行功能,数物对应与数感,教学设计与教练方法,数字概念从游戏里长出来,主要教授在真实游戏中建立数量对应,proposed,,passed
1836,1634,5ccd122a0f3d8832ed8ca0079ee2096114e9275648d9f4058fd1100d0a97cf00,30秒冲刺对孩子有什么特别好处,耐力与体适能,短时高强度间歇,速度敏捷与反应;安全防护与健康边界,短时高强度冲刺（30秒）,核心是儿童冲刺时长、间歇和频率边界,needs_review,专业复核,passed
1838,1636,0cc4a3e8eb365db70dd4dd426ca3c4573a4d86ebb9c463d05e2e8f2b2352312b,运动后到底适不适合马上学东西,认知注意与执行功能,运动后学习与课程顺序,教学设计与教练方法,运动后是专注学习的黄金窗口,核心是把认知学习安排在运动后,needs_review,专业复核,passed
1839,1637,96899db273f972d46d3463e8d82f5eb4a6df88bad1ce3f2e670cb7a5fdf707cf,日行万步对孩子现实吗,耐力与体适能,儿童活动量目标,家校协同与家庭支持,每天至少60分钟中高强度活动,主要纠正成人步数目标并强调儿童活动时间和强度,needs_review,专业复核,passed
1844,1642,b80c3f554491f3542becf636d97fcd177836999df6879f9b14313acc019447fd,一物多用的头脑风暴怎么带,认知注意与执行功能,发散思维与开放任务,教学设计与教练方法,发散思维的课堂化练习,核心是用一物多玩法训练开放联想,proposed,,passed
1846,1644,3574b72280ab91934bc9a256397eafc7912f6401a2cb977291216b8dbb3dd9f2,达·芬奇观察法能练孩子的什么,认知注意与执行功能,精细观察与动作学习,教学设计与教练方法,细看（仔细看细节）—复述（说出看到什么）—验证（再看一次核对）,核心是通过观察闭环提升动作示范理解,proposed,,passed
1848,1646,c8f07fe85fa19272726af0aa0df04de7dae23ae4b15562543936141e4870f397,‘不许动’游戏：一个游戏练住自控力,认知注意与执行功能,自控与动停控制,课堂组织与行为支持,音乐停止，所有人立刻定住不动,核心是通过游戏反复练习抑制身体冲动,proposed,,passed
